"NúmeroCaso","Ano","Data","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Resumo","iso_alpha","iso_num","Navio","Tipo_Navio","Bandeira","Estado do Navio","Distância_Costa(MN)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","OBS","","","","","","","","","","",""
"386","2019","8/14/2019","10:50","Diurno","4.16","8.375","Nigéria","A suspicious boat approached and fired upon a
tanker underway. Alarm raised and crews
mustered in the citadel. Master took evasive
actions resulting in the boat abandoning the
attack.","NGA","566","JOSEPH WISDOM","Tanker","Panamá","Navegar","23","Águas Internacionais","NCONSEGUIDO","UNK","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","","","","","","","","","","","",""
"387","2019","8/14/2019","1:30","Noturno","4.675","7.1551666666667","Nigéria","Duty officer onboard a berthed offshore supply
vessel noticed a robber on the CCTV stealing
ship’s properties from the pump room and
immediately informed the Master. Crew quickly
locked the robber inside the pump room. Seeing the alerted crew, the accomplice waiting in a
canoe alongside the vessel escaped. Port
authority was notified and the robber was taken
ashore for questioning and investigation.","NGA","566","PRINCE JOB 1","Supply Ship","Nigéria","Atracado","-","Área Portuária","ROUBO","2","UNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","",""
"388","2019","8/17/2019","3:30","Noturno","3.5806666666667","6.6791666666667","Nigéria","Pirates boarded a tanker underway. Alarm
sounded and crew mustered in the citadel.
Headcount indicated that one crew was missing in
the citadel. Owners and Nigerian navy notified and
a naval patrol boat was dispatched. After the
Nigerian naval team boarded the vessel and
confirmed that no pirates found on board, the crew
emerged from the citadel.","NGA","566","NAME WITHHELD","LPG Tanker","Libéria","Navegar","50","Águas Internacionais","RAPTO","UNK","UNK","0","0","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","","","","","","","","","","","",""
"389","2019","9/23/2019","3:15","Noturno","6.295","3.235","Nigéria","Duty watchmen onboard the tanker noticed two
robbers near the forward cargo tanks and raised
the alarm. One robber shouted at the watchkeeper
and made a threatening gesture. Alarm raised and
Nigerian navy patrol boat responded and searched
the waters around the tanker. Investigations
showed a section of the razor wire was broken and
the vapour locks of the forward cargo tanks were
opened","NGA","566","GRACE VICTORIA","Product Tanker","Singapura","Fundeado","7","Mar Territorial","NCONSEGUIDO","UNK","UNK","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","","","","","","","","","","","",""
"390","2019","10/5/2019","","","4.3511666666667","6.87","Nigéria","A fishing vessel, having machinery problems
drifted to the mouth of Sambreiro river where it
was attacked by several persons. The persons
vandalized the vessel and escaped. The vessel
owners notified the Nigerian Navy, who were able
to locate and inspected the vessel. Investigations
are on going.","NGA","566","MFB DAHLIA","Fishing Vessel","Nigéria","Navegar","0.2","Mar Territorial","DANIFICADO","UNK","UNK","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","","","","","","","","","","",""
"391","2019","10/5/2019","2:00","Noturno","6.2866666666667","3.23","Nigéria","Duty security patrol onboard an anchored product
tanker noticed three robbers on the forecastle and
immediately informed the OOW, who raised the
alarm. Upon hearing the alarm, the robbers
escaped without stealing anything. Incident
reported to Nigerian Navy and a patrol boat arrived
for investigation.","NGA","566","UACC MIRDIF","Product Tanker","IlhasMarshall","Fundeado","8.5","Mar Territorial","NCONSEGUIDO","3","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"392","2019","12/3/2019","18:10","Noturno","3.1","7.1166666666667","Nigéria","Armed pirates attack and boarded an oil tanker
underway. Nineteen crew were reported as
kidnapped. The vessel owners notified the
Nigerian Navy and MRCC for assistance.
Remaining crew sailed the tanker to a safe area.
On 22 Dec 2019, the Owners confirmed that the
nineteen kidnapped crew members were released
safely on 21 Dec 2019.","NGA","566","NAVE CONSTELLATION","Tanker","China","Navegar","88","Águas Internacionais","RAPTO","UNK","UNK","0","0","0","1","19","0","0","0","0","1","0","1","0","0","0","0","0","FORAM LIBERTADOS PASSADO 3 SEMANAS","","","","","","","","","","",""
"393","2019","12/30/2019","0:30","Noturno","3.7666666666667","6.7238333333333","Nigéria","The Company Security Officer (CSO) reported that
while the ship was underway to Port Harcourt, she
was pursued by a suspected pirate skiff. The
master and the crew went to the citadel except for
the chief engineer who hid in his cabin. As the skiff
came closer to the ship, there was an exchange of
gunfire between the seven Nigerian armed guards
on board the ship and the pirates on board the
skiff. The pirates eventually aborted the pursuit
and fled. The ship resumed operation and
proceeded to Bonny, Nigeria with all 21 crew and
7 armed guards on board.","NGA","566","DROGBA ","Bulk Carrier","Singapura","Navegar","20","Águas Internacionais","NCONSEGUIDO","UNK","UNK","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","","","","","","","","","","","",""
"394","2020","1/16/2020","21:00","Noturno","3.6333333333333","6.67","Nigéria","Five armed pirates in a small craft approached the
tanker underway. Alarm raised and evasive
manoeuvres commenced. Armed security team
onboard the tanker fired warning shots resulting in
the pirates returning fire and then aborting the
approach and moving away.","NGA","566","LAGERTHA","Product tanker","Malta","Navegar","52","Águas Internacionais","DANIFICADO","5","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","","","","","","","","","","","",""
"395","2020","1/21/2020","8:30","Diurno","4.0876666666667","5.742","Nigéria","Around 15 armed persons in a speed boat chased
and fired upon a container vessel underway. Alarm
raised and the non-essential crew took shelter in
the citadel. The vessel increased speed and the
armed naval guard onboard returned fire, resulting
in the skiff aborting the attack and moving away.
Vessel and crew safe.","NGA","566","MSC GRACE","Container","Panamá","Navegar","19","Águas Internacionais","NCONSEGUIDO","15","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","","","","","","","","","","","",""
"396","2020","1/25/2020","0:50","Noturno","6.2818333333333","3.3255","Nigéria","Duty crew onboard the anchored tanker carrying
out STS operations noticed an unauthorised person near the forecastle. Alarm sounded and
seeing the alerted crew, the person jumped
overboard and escaped with his accomplices in a
wooden boat. A naval patrol boat arrived at the
location, searched the waters around the tanker
and remained close to the tanker until daybreak.
Nothing reported stolen.","NGA","566","NORD STINGRAY","Product tanker","Dinamarca","Fundeado","9","Mar Territorial","NCONSEGUIDO","3","UNK","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","","","","","","","","","","","",""
"397","2020","1/29/2020","3:00","Noturno","4.6866666666667","7.1565","Nigéria","Duty AB onboard a berthed Offshore supply vessel
noticed an unauthorised person on deck. Alarm
raised and hearing the alerted crew, the person
escaped with stolen ship’s properties. Incident
reported to port Authority and a search was carried
out.","NGA","566","POSH KITTIWAKE","Supply Ship","Panamá","Atracado","-","Área Portuária","ROUBO","1","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","","","","","","","","","","","",""
"398","2020","2/1/2020","1:30","Noturno","6.2616666666667","3.3183333333333","Nigéria","Two robbers in a boat boarded an anchored
tanker. They tried to seize the duty AB on routine
rounds, who managed to escape. Alarm raised.
Hearing the alerted crew, the robbers escaped
without stealing anything. Incident reported to
Nigerian Navy. A patrol boat was dispatched to the
location.","NGA","566","PALAWAN STAR","Tanker","IlhasMarshall","Fundeado","10.5","Mar Territorial","NCONSEGUIDO","2","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"399","2020","2/21/2020","2:20","Noturno","2.8216666666667","4.675","Nigéria","Duty officer onboard the ship underway noticed a
speed boat approaching at high speed. Alarm
raised, speed increased, all non-essential crew
mustered in the citadel and CSO notified. As the
boat closed in, the Master commenced evasive
manoeuvres. The approaching boat called the ship
over VHF Ch 16 and demanded the ship to be
stopped. Shots were heard being fired towards the
ship. After around one hour the boat aborted and
moved away. All crew safe.","NGA","566","NAME WITHHELD","Container","Libéria","Navegar","130","Águas Internacionais","DANIFICADO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","","","","","","","","","","","",""
"400","2020","3/19/2020","0:45","Noturno","6.3131666666667","3.355","Nigéria","A robber boarded an anchored tanker. Duty crew
spotted the robber and raised the alarm. Crew
mustered. Hearing the alarm, the robber escaped
with stolen cargo. Port control and Nigerian navy
notified. A patrol boat was dispatched and Nigeria
Naval personnel boarded the vessel for
investigations.","NGA","566","ARCHON","Product tanker","Libéria","Fundeado","6.3","Mar Territorial","ROUBO","1","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","","","","","","","","","","","",""
"401","2020","3/27/2020","17:00","Diurno","2.76","6.915","Nigéria","About ten pirates armed with AK-47 in a skiff doing
21 knots, chased and fired upon a container ship
underway. Master raised the alarm, activated
distress alert, increased speed and took evasive
manoeuvres, resulting in the pirates aborting the
attempted attack and moving away. The crew and
ship are safe.","NGA","566","LANA","Container","Libéria","Navegar","97","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","","","","","","","","","","","",""
"402","2020","4/30/2020","18:45","Diurno","3.4998333333333","3.8361666666667","Nigéria","Armed pirates in a skiff attacked and boarded a
product tanker underway. They kidnapped 10
crews and escaped. The Owners of the tanker informed the IMB Piracy Reporting Centre who
then liaised with relevant regional and international
authorities in the region and requested for
assistance. A Nigerian Navy Security Vessel was
dispatched to the location and provided assistance
to the tanker. The four remaining crew members
onboard together with the assistance of another
sister vessel managed to sail the tanker to a safe
port. Nigerian Authorities are investigating","NGA","566","NAME WITHHELD","Product tanker","Panamá","Navegar","127","Águas Internacionais","RAPTO","","UNK","0","0","0","1","10","0","0","0","0","1","0","1","0","0","0","0","0","","","","","","","","","","","",""
"403","2020","5/20/2020","17:30","Diurno","2.2416666666667","5.0616666666667","Nigéria","Seven heavily armed pirates attacked and boarded a general cargo ship underway. The crew retreated into the citadel and contacted the owners and IMB PRC for help. The IMB Piracy Reporting Centre immediately started liaising with the Nigerian Authorities and requested for assistance. Two Nigerian Naval vessels responded. By the time the naval vessels arrived near the ship, the pirates had disembarked. The crew emerged from the citadel and the Naval vessels remained alongside the ship until daylight to ensure safety and security.","NGA","566","ESL AUSTRALIA","General cargo","Chipre","Navegar","142","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","","","","","","","","","","","",""
"404","2020","7/2/2020","4:20","Noturno","3.8501666666667","6.968","Nigéria","While at anchor, armed pirates boarded the vessel and kidnapped nine crew on board. The coordinated attack against the FPSO involved at least two speedboats. One of the boats was used as a decoy to distract crew on the security vessel HUDSON CAPT ELENDU which was used to protect the assets in the Okwori field. The FPSO was then boarded by attaching a hooked ladder to the half-way hoisted gangway. The Nigerian Navy later sent the fast patrol boat NNS SHIRORO to provide assistance to the FPSO which was undergoing maintenance at the time of the attack. The remaining crew left on board were not harmed. The FPSO vessel is permanently moored in the Okwori field offshore, Nigeria. On 09.09.2020, the Owners confirmed that the 9 kidnapped crew members were safely released on 06.08.2020.","NGA","566","SENDJE BERGE","Oil Tanker","Singapura","Fundeado","33","Águas Internacionais","RAPTO","","UNK","0","0","0","1","9","0","0","0","0","1","1","1","0","0","0","0","0","","","","","","","","","","","",""
"405","2020","7/17/2020","10:00","Diurno","2.95","2.7666666666667","Nigéria","Eight pirates armed with machine guns boarded a product tanker underway. They held hostage all crew members, stole documents and valuable items and kidnapped 13 crew members before escaping. The tanker was left drifting with limited and unqualified crew onboard. A nearby merchant vessel rendered assistance which allowed the tanker to be sailed to a safe port. Regional authorities notified On 02.09.2020, the Owners confirmed that the 13 kidnapped crew members were released safely on 19.08.2020.","NGA","566","CURACAO TRADER","Product tanker","Libéria","Navegar","196","Águas Internacionais","RAPTO/ROUBO/SEQUESTRO","8","Machine Gun","0","1","UNK","1","13","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","",""
"406","2020","9/8/2020","5:30","Noturno","5.8833333333333","3.2833333333333","Nigéria","A refrigerated cargo ship was attacked by armed
pirates while underway. The pirates kidnapped two
crew. The remaining crew managed to retreat into
the citadel. Nigerian navy patrol vessels were
deployed to the location to assist. The navy
boarded the ship, conducted a search and
escorted the ship to a safe anchorage. Remaining
crew reported safe.","NGA","566","NAME WITHHELD","RefrigeratorCargo","Libéria","Navegar","33","Águas Internacionais","RAPTO","","Machine Gun","0","0","0","1","2","0","0","0","0","1","1","1","0","1","0","0","0","","","","","","","","","","","",""
"407","2020","10/9/2020","2:45","Noturno","6.445","3.38","Nigéria","During heavy rain, armed robbers in two boats approached and boarded the berthed tanker engaged in cargo operations. Deck crew noticed the robbers and raised the alarm. The discharging operations were suspended, all access doors were locked, and crew mustered in the citadel. Port Control informed through VHF CH12. Hearing the alarm, the robbers escaped. A Nigerian Navy Officer boarded the tanker for investigation. Nothing reported stolen.","NGA","566","BASAT","Product tanker","Malta","Atracado","-","Área Portuária","NCONSEGUIDO","","UNK","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","","","","","","","","","","","",""
"408","2020","11/4/2020","6:00","Noturno","2.732","6.0468333333333","Nigéria","Around six to seven pirates armed with rifles
attacked and boarded the tanker underway. Alarm
raised and all crew mustered in the citadel. Local
authorities notified. A security vessel was
dispatched to assist the tanker. Once the pirates
had left the tanker, the crew emerged and noticed
the bridge equipment damaged. Ship’s item were
also reported stolen. Under the escort of the
security vessel the ship proceeded to a safe port.
The tanker and crew are safe.","NGA","566","NEFELL II","Product tanker","Panamá","Navegar","96","Águas Internacionais","ROUBO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","","","","","","","","","","","",""
"409","2020","11/7/2020","16:20","Diurno","3.5983333333333","4.605","Nigéria","Seven armed pirates in a boat chased the tanker
underway. Alarm raised, crew mustered in citadel,
and activated the fire pump. As the boat
approached the tanker, the armed team fired
warning shots resulting in the boat moving away.
The tanker and crew are safe. The Incident was
reported to local agent","NGA","566","WESLEY","Product tanker","IlhasMarshall","Navegar","87","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","","","","","","","","","","","",""
"410","2020","11/16/2020","3:20","Noturno","3.545","6.1565","Nigéria","Eight pirates armed with assault rifles in a speed
boat boarded the ship underway. The pirates stole
ship and crew properties and kidnapped five crew
members before escaping. Remaining crew
onboard sailed the ship to a safe port. On 30 Dec
2020, the Owners confirmed that the five
kidnapped crew members were released safely on
23 Dec 2020.","NGA","566","AM DELTA","General cargo","Gana","Navegar","45","Águas Internacionais","ROUBO/SEQUESTRO","8","Machine Gun","0","0","0","1","5","0","0","0","0","1","1","0","0","0","0","1","0","","","","","","","","","","","",""
"411","2020","11/22/2020","7:00","Diurno","4.6438333333333","3.474","Nigéria","A tanker underway, was boarded by six armed
pirates. The crew managed to retreat into the
citadel. The Owners of the tanker notified the IMB
Piracy Reporting Centre who liaised with relevant
regional and international authorities in the region
and requested for assistance. A Nigerian navy
patrol boat was dispatched to the location. An
Italian Navy frigate and its helicopter also
responded. The pirates damaged ships property
and equipment and stole cash and belongings and
escaped. All crew reported safe. Master
proceeded to a safe port as advised by the
Nigerian Navy","NGA","566","ERRINA","Product tanker","Panamá","Navegar","105","Águas Internacionais","ROUBO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","","","","","","","","","","","",""
"412","2020","11/26/2020","13:00","Diurno","4.4683333333333","5.5195","Nigéria","Armed persons attacked and boarded the ship
underway. They kidnapped 10 crew members and
left the ship drifting. Upon receiving the information from the Owners, the IMB Piracy Reporting Centre
informed the relevant authorities, including the
Italian navy. Nigerian Navy dispatched a patrol
boat to investigate and assist the remaining crew
and vessel. On 21 Dec 2020, the Owners
confirmed that the 10 kidnapped crew members
were released safely.","NGA","566","MILAN","General cargo","SãoCristóvão&Neves","Navegar","12","Mar Territorial","RAPTO","","UNK","0","0","0","1","10","0","0","0","0","1","1","1","0","0","0","0","0","","","","","","","","","","","",""
"413","2020","12/2/2020","13:00","Diurno","3.1833333333333","5.0166666666667","Nigéria","While underway, a tanker was approached and
fired upon by pirates in two skiffs. Alarm sounded,
SSAS activated, evasive manoeuvres conducted
and all crew mustered in the citadel. After chasing
the tanker for some time, the pirates aborted and
moved away.","NGA","566","NAME WITHHELD","Product tanker","Libéria","Navegar","85","Águas Internacionais","DANIFICADO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","","","","","","","","","","","",""
"414","2020","12/3/2020","10:35","Diurno","2.8333333333333","5.4166666666667","Nigéria","Duty watchman onboard the ship underway
noticed two boats approaching at a distance of
3nm. Master alerted the onboard security team
and increased speed. Two speed boats with six
persons in each closed in to 0.5 cables and fired
upon the ship. Alarm raised and non-essential
crew mustered in the citadel. The security team
responded resulting in the boats aborting the
approach and moving away. The ship continued
her voyage.","NGA","566","COOL GIRL","RefrigeratorCargo","Panamá","Navegar","100","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","","","","","","","","","","","",""
"415","2020","12/4/2020","9:40","Diurno","2.5688333333333","2.895","Nigéria","While underway, a tanker was approached and
fired upon by pirates in a skiff. General alarm
sounded, PA announcement made, fire pumps
activated, speed increased, evasive manoeuvres
commenced, SSAS activated and crew retreated
into safe area. Due to the hardening measures
and evasive manoeuvres taken by the Master, the
skiff aborted the attack and moved away. Vessel
and crews reported safe.","NGA","566","MINERVA EVROPI","Tanker","Grécia","Navegar","200","Águas Internacionais","DANIFICADO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","","","","","","","","","","","",""
"416","2020","12/10/2020","8:00","Diurno","4.6235","4.6353333333333","Nigéria","An UNKnown numbers of pirates attacked and
boarded the ship underway. They kidnapped five
crew members and escaped. The remaining crew
sailed the ship to a safe port","NGA","566","NAME WITHHELD","General cargo","Camarões","Navegar","51","Águas Internacionais","RAPTO","UNK","UNK","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","",""
"417","2020","12/16/2020","3:20","Noturno","3.545","6.1565","Nigéria","Eight pirates armed with assault rifles in a speed
boat boarded the ship underway. The pirates stole
ship and crew properties and kidnapped five crew
members before escaping. Remaining crew
onboard sailed the ship to a safe port.","NGA","566","NAME WITHHELD","General cargo","Gana","Navegar","45","Águas Internacionais","ROUBO","","Machine Gun","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","",""
"418","2020","12/16/2020","7:00","Diurno","3.85","6.15","Nigéria","Armed persons attacked and boarded the ship underway, kidnapped eight crew members and
escaped. Nigerian Authorities notified and a
security vessel and Nigerian Navy patrol boat
escorted the ship to a safe port.","NGA","566","NAME WITHHELD","General cargo","Camarões","Navegar","27","Águas Internacionais","RAPTO","","UNK","0","0","0","1","8","0","0","0","0","1","0","1","0","0","0","1","0","","","","","","","","","","","",""
"419","2020","12/19/2020","13:30","Diurno","2.6131666666667","6.2031666666667","Nigéria","While underway, the container ship was boarded
by an UNKnown number of perpetrators. The crew
proceeded to the citadel. The master contacted
the company office/CSO via satellite phone. The
CSO contacted the Marine Domain
Awareness for Trade – Gulf of Guinea (MDATGOG),
as well as the local security service
provider and requested for naval assets in the
vicinity to render assistance. The local security
service provider under the control of the Nigerian
Navy responded by deploying a patrol craft,
Defender VI and two utility vessels, Owho and
Sirius, to the location of the container ship. The
three ships arrived at the location at about 0150
hours (UTC) on 20 Dec. The Navy personnel
from the Nigerian Navy ships boarded the
container ship and did a sweep of the ship to
ascertain that there were no perpetrators on
board. After given the all clear, the crew came out
from the citadel. All 21 crew were safe. The crew
did a check on board the ship to determine if
anything was stolen or damage. The ship resumed
her voyage to Kribi, Cameroon under escort by
one of the Nigerian Navy ships.","NGA","566","MAERSK CADIZ","Container","Singapura","Navegar","120","Águas Internacionais","NCONSEGUIDO","","UNK","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","","","","","","","","","","","",""
"420","2020","12/21/2020","4:10","Noturno","2.6166666666667","5.6166666666667","Nigéria","An UNKnown number of pirates attacked and
boarded the ship underway. Crew mustered in the
citadel. After a few hours, the ship and crew were
reported safe.","NGA","566","PORT GDYNIA","Container","Malta","Navegar","107","Águas Internacionais","NCONSEGUIDO","","UNK","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","","","","","","","","","","","",""
"421","2020","12/29/2020","16:40","Diurno","2.7333333333333","6.4","Nigéria","Five armed pirates in a skiff with a ladder
approached and attempted to board a tanker
underway. Master took evasive manoeuvres
resulting in the attempt being aborted. The tanker
and crew safe.","NGA","566","DIYALA","Tanker","IlhasMarshall","Navegar","94","Águas Internacionais","NCONSEGUIDO","5","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","","","","","","","","","","","",""
"422","2021","3/14/2021","7:21","Diurno","2.9666666666667","2.8833333333333","Nigéria","Armed pirates attacked and boarded the ship underway. Alarm raised, Authorities notified, and all crew members retreated into the citadel. A Nigerian Security Vessel responded to provide assistance. The pirates managed to escape before the arrival of the Security Vessel. The crew members reported safe but there were some damages to the ship. The ship proceeded to a safe port under the escort of the Security Vessel.","NGA","566","Name Withheld","Support Vessel","Luxemburgo","Navegar","208","Águas Internacionais","DANIFICADO","-","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","","","","","","","","","","","",""
"423","2021","6/6/2021","16:00","Diurno","2.9636666666667","2.7363333333333","Nigéria","Six pirates in a skiff, armed with weapons approached and attempted to board a bulk carrier underway. Alarm raised and crew mustered. Master sent a distress message, increased speed and commenced evasive manoeuvres. Ladders with hook sighted on the skiff. The pirates showed their weapons to the Master. After 40 mins of attempting to board, the pirates aborted and moved away due to the hardening measures taken by the Master. Crew and ship safe.","NGA","566","CP Tianjin","Bulk carrier","IlhasMarshall","Navegar","208","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","","","","","","","","","","","",""
"424","2017","05/02/2017","10:30","Diurno","3.9726666666667","5.4726666666667","Nigéria","3x speed boats and 1x Tug with ten pirates onboard armed with automatic weapons boarded the ship underway. The pirates kidnapped eight crew members and fled. One crew member came out from hiding and raised the SSAS. The IMB Piracy Reporting Centre received information from the Netherlands Coast Guard and contacted the ship, owners and liaised with the Nigerian Navy for assistance. Later, two more crew members came out of hiding and steered the ship further away from the coast, before heading towards a safe port.","NGA","566","BBC CARIBBEAN","General cargo","Antigua&Barbuda","Navegar","45","Águas Internacionais","RAPTO","10","Machine Gun","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","",""
"425","2017","07/02/2017","19:00","Noturno ","3.3666666666667","7.225","Nigéria","Armed pirates boarded the tanker underway. The alarm was raised and most of the crew members managed to retreat into the citadel. The owners notified the IMB Piracy Reporting Centre, who in turn informed and liaised with the Nigerian Navy and all other relevant parties. A naval vessel was dispatched to assist the tanker. The naval boarding team reported the tanker to be free of pirates before the crew emerged from the citadel. Three crew members were reported missing and believed to be kidnapped. The naval vessel escorted the tanker to Bonny anchorage for investigation. On 28/02/2017, the three crew members were released safely.","NGA","566","GAZ PROVIDENCE","LPG Tanker","Panamá","Navegar","60","Águas Internacionais","RAPTO","UNK","Machine Gun","0","0","0","1","3","0","0","0","0","1","1","1","0","1","0","0","0","OS 3 MEMBROS FORAM LIBERTADOS 20 DIAS DEPOIS","","","","","","","","","","",""
"426","2017","08/03/2017","8:00","Diurno","3.3333333333333","4.4816666666667","Nigéria","Seven persons armed with guns in a skiff approached and fired upon the ship underway. Ship increased speed and commenced evasive manoeuvres. All non-essential crew retreated to the Citadel. After 40 minutes, the skiffs aborted the attack and moved away. All crews reported safe.","NGA","566","SOFIA","Bulk Carrier","Libéria","Navegar","106","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","","","","","","","","","","","",""
"427","2017","10/03/2017","5:18","Noturno ","3.05","6.95","Nigéria","A speed boat approached and fired upon the tanker underway. The Master raised the alarm, activated the water spray, commenced evasive manoeuvres, activated the SSAS, broadcast a distress message via VHF and mustered non-essential crew in the citadel. The boat managed to come alongside near the mid-ship manifold and attempted to hook on a ladder, which was unsuccessful due to the evasive manoeuvring. A security boat in the vicinity contacted the tanker via VHF and indicated that they were proceeding to assist, and the small boat moved away. The tanker continued her voyage. All crew safe","NGA","566","LA MANCHA KNUTSEN","LPG Tanker","Espanha","Navegar","84","Águas Internacionais","NCONSEGUIDO","UNK","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","","","","","","","","","","","",""
"428","2017","13/07/2017","6:50","Diurno","4.1485","6.9971666666667","Nigéria","Six persons in a skiff boarded the ship underway.
The alarm was raised, SSAS activated and all
crew retreated into the citadel. Nigerian Navy
boarded the ship and found all crew safe.","NGA","566","UAL HOUSTON","General cargo","Países Baixos","Navegar","16","Águas Internacionais","NCONSEGUIDO","6","UNK","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","","","","","","","","","","","",""
"429","2017","17/05/2017","","","3.9833333333333","6.7666666666667","Nigéria","While underway armed pirates boarded the
general cargo ship.They kidnapped six crew
members and fled. The remaining crew members
sailed the ship to Bonny anchorage. The Nigerian
Navy is investigating the case","NGA","566","GLORY","General cargo","Antigua&Barbuda","Navegar","21","Águas Internacionais","RAPTO","UNK","UNK","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","",""
"430","2017","19/02/2017","7:00","Diurno","5.211","4.8095","Nigéria","Armed pirates in a speedboat approached and boarded the tanker underway. The alarm was raised, SSAS activated and all crew retreated to the citadel. The IMB Piracy Reporting Centre received the information from the Nigerian Navy and contacted the owners for further details and liaised with all parties. Two naval vessels were dispatched to assist the tanker. The pirates damaged ship’s equipment, stole ship’s property and crew personal belongings and fled before the naval teams boarded the tanker to rescue the crew. All crew were reported safe.","NGA","566","NAME WITHHELD","Oil Tanker","Malta","Navegar","33","Águas Internacionais","ROUBO","UNK","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","","","","","","","","","","","",""
"431","2017","19/04/2017","9:30","Diurno","4.1071666666667","6.2556666666667","Nigéria","An offshore tug was attacked and boarded by armed persons. They kidnapped eight crew members and fled. The Nigerian Navy responded to the incident. One crew member was reported injured and evacuated by helicopter.","NGA","566","ATLANTIC MANN","Tug","Nigéria","Navegar","11","Mar Territorial","RAPTO","UNK","UNK","0","0","0","1","8","1","1","0","0","1","0","1","0","0","0","0","0","","","","","","","","","","","",""
"432","2017","19/04/2017","8:45","Diurno","3.4166666666667","5.7666666666667","Nigéria","Nine pirates in a skiff approached and fired upon a tanker underway. The alarm was raised, fire pumps started and non-essential crew retreated to the citadel. The ship increased speed and conducted evasive manoeuvres. While the Master communicated with the escort vessel, the skiff was seen aborting and moving away. The crew and tanker reported safe.","NGA","566","AXEL SPIRIT","Oil Tanker","Bahamas","Navegar","59","Águas Internacionais","NCONSEGUIDO","9","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","","","","","","","","","","","",""
