"","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Tipo_Navio","Bandeira","Estado do Navio","Distância_Costa(MN)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","DATA","Data_hora"
"484","00:20:00","Noturno","6.2921666666667","3.236","Nigéria","Tanker","Panamá","Fundeado","","Área Portuária","NCONSEGUIDO","3","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2020-02-18 00:00:00","2020-02-18 00:20:00"
"485","01:00:00","Noturno","5.1385","2.1023333333333","Benin","Product tanker","Libéria","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","2020-02-20 00:00:00","2020-02-20 01:00:00"
"486","02:20:00","Noturno","2.8216666666667","4.675","Nigéria","Container","Libéria","Navegar","","Águas Internacionais","DANIFICADO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2020-02-21 00:00:00","2020-02-21 02:20:00"
"487","00:55:00","Noturno","-8.75","13.266666666667","Angola","Supply Ship","Singapura","Fundeado","","Área Portuária","ROUBO","4","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-02-26 00:00:00","2020-02-26 00:55:00"
"488","08:30:00","Diurno","-8.1733333333333","12.693333333333","Angola","Product tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","8","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2020-02-27 00:00:00","2020-02-27 08:30:00"
"489","03:45:00","Noturno","4.9016666666667","-1.695","Gana","General cargo","Países Baixos","Fundeado","","Área Portuária","ROUBO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-03-04 00:00:00","2020-03-04 03:45:00"
"490","12:45:00","Diurno","5.6015","2.3395","Benin","Product tanker","Grécia","Navegar","","Águas Internacionais","RAPTO","6","","0","0","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","2020-03-05 00:00:00","2020-03-05 12:45:00"
"491","07:30:00","Diurno","5.37","1.6","Togo","Product tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2020-03-05 00:00:00","2020-03-05 07:30:00"
"492","01:17:00","Noturno","-4.95","3.35","Nigéria","General cargo","China","Navegar","","Águas Internacionais","ROUBO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-03-06 00:00:00","2020-03-06 01:17:00"
"493","01:50:00","Noturno","5.2666666666667","-4.0366666666667","Costa do Marfim","Supply Ship","IlhasMarshall","Fundeado","","Área Portuária","ROUBO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-03-07 00:00:00","2020-03-07 01:50:00"
"494","00:45:00","Noturno","6.3131666666667","3.355","Nigéria","Product tanker","Libéria","Fundeado","","Mar Territorial","ROUBO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2020-03-19 00:00:00","2020-03-19 00:45:00"
"495","08:30:00","Diurno","5.9966666666667","2.3533333333333","Benin","Product tanker","Malta","Navegar","","Águas Internacionais","NCONSEGUIDO","5","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2020-03-26 00:00:00","2020-03-26 08:30:00"
"496","17:00:00","Diurno","2.76","6.915","Nigéria","Container","Libéria","Navegar","","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2020-03-27 00:00:00","2020-03-27 17:00:00"
"497","23:30:00","Noturno","6.2798333333333","2.54","Benin","Container","Portugal","Fundeado","","Mar Territorial","RAPTO","","","0","0","0","1","8","0","0","0","0","1","1","1","0","1","0","0","0","2020-04-18 00:00:00","2020-04-18 23:30:00"
"498","18:45:00","Diurno","3.4998333333333","3.8361666666667","Nigéria","Product tanker","Panamá","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","10","0","0","0","0","1","0","1","0","0","0","0","0","2020-04-30 00:00:00","2020-04-30 18:45:00"
"499","23:15:00","Noturno","-8.7348333333333","13.295","Angola","Supply Ship","Singapura","Fundeado","","Área Portuária","NCONSEGUIDO","4","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2020-04-30 00:00:00","2020-04-30 23:15:00"
"500","05:00:00","Noturno","0.92066666666667","9.1348333333333","Guiné Equatorial","Fishing Vessel","Senegal","Navegar","","Mar Territorial","RAPTO","","","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2020-05-03 00:00:00","2020-05-03 05:00:00"
"501","03:00:00","Noturno","0.50833333333333","9.1035","Gabão","Fishing Vessel","Gabão","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2020-05-03 00:00:00","2020-05-03 03:00:00"
"502","01:07:00","Noturno","4.7876666666667","8.7655","Guiné Equatorial","General cargo","Camarões","Fundeado","","Área Portuária","RAPTO/ROUBO","6","Machine Gun","0","0","0","1","2","1","2","0","0","1","1","1","0","0","0","1","0","2020-05-09 00:00:00","2020-05-09 01:07:00"
"503","20:10:00","Noturno","5.1383333333333","2.2983333333333","Benin","Container","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","2","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2020-05-19 00:00:00","2020-05-19 20:10:00"
"504","17:30:00","Diurno","2.2416666666667","5.0616666666667","Nigéria","General cargo","Chipre","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2020-05-20 00:00:00","2020-05-20 17:30:00"
"505","00:15:00","Noturno","9.3533333333333","-13.783333333333","Guiné","Product tanker","Libéria","Fundeado","","Mar Territorial","ROUBO","7","Machine Gun","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","0","2020-06-09 00:00:00","2020-06-09 00:15:00"
"506","14:30:00","Diurno","5.35","2.6166666666667","Benin","Fishing Vessel","Gana","Navegar","","Águas Internacionais","RAPTO","6","Machine Gun","0","0","0","1","6","0","0","0","0","1","1","1","0","0","0","0","0","2020-06-24 00:00:00","2020-06-24 14:30:00"
"507","02:35:00","Noturno","4.8835","-1.6996666666667","Gana","Bulk carrier","IlhasMarshall","Fundeado","","Área Portuária","ROUBO","3","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-06-30 00:00:00","2020-06-30 02:35:00"
"508","04:20:00","Noturno","3.8501666666667","6.968","Nigéria","Oil Tanker","Singapura","Fundeado","","Águas Internacionais","RAPTO","","","0","0","0","1","9","0","0","0","0","1","1","1","0","0","0","0","0","2020-07-02 00:00:00","2020-07-02 04:20:00"
"509","22:20:00","Noturno","3.8216666666667","2.4166666666667","Benin","General cargo","Singapura","Navegar","","Águas Internacionais","RAPTO/ROUBO","","","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","1","0","2020-07-02 00:00:00","2020-07-02 22:20:00"
"510","10:00:00","Diurno","2.95","2.7666666666667","Nigéria","Product tanker","Libéria","Navegar","","Águas Internacionais","RAPTO/ROUBO/SEQUESTRO","8","Machine Gun","0","1","","1","13","0","0","0","0","0","0","0","0","0","0","1","0","2020-07-17 00:00:00","2020-07-17 10:00:00"
"511","02:10:00","Noturno","-8.6996666666667","13.3075","Angola","General cargo","Antigua&Barbuda","Fundeado","","Mar Territorial","ROUBO/SEQUESTRO","3","","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-08-10 00:00:00","2020-08-10 02:10:00"
"512","03:50:00","Noturno","4.7305","-1.5901666666667","Gana","Mobile offshore drilling","Singapura","Fundeado","","Mar Territorial","ROUBO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-08-18 00:00:00","2020-08-18 03:50:00"
"513","05:30:00","Noturno","5.8833333333333","3.2833333333333","Nigéria","RefrigeratorCargo","Libéria","Navegar","","Águas Internacionais","RAPTO","","Machine Gun","0","0","0","1","2","0","0","0","0","1","1","1","0","1","0","0","0","2020-09-08 00:00:00","2020-09-08 05:30:00"
"514","03:45:00","Noturno","6.3506666666667","-10.791166666667","Libéria","Product tanker","Singapura","Atracado","","Área Portuária","ROUBO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2020-10-01 00:00:00","2020-10-01 03:45:00"
"515","07:00:00","Diurno","-4.7333333333333","11.766666666667","Congo","Container","Libéria","Fundeado","","Mar Territorial","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2020-10-06 00:00:00","2020-10-06 07:00:00"
"516","02:45:00","Noturno","6.445","3.38","Nigéria","Product tanker","Malta","Atracado","","Área Portuária","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2020-10-09 00:00:00","2020-10-09 02:45:00"
"517","17:10:00","Diurno","4.2333333333333","-1.4","Togo","TANKER","China","Navegar","","Águas Internacionais","ROUBO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2020-10-17 00:00:00","2020-10-17 17:10:00"
"518","05:30:00","Noturno","3.7826666666667","8.698","Guiné Equatorial","LPG Tanker","IlhasMarshall","Atracado","","Área Portuária","RAPTO","5","Machine Gun","0","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0","2020-10-17 00:00:00","2020-10-17 05:30:00"
"519","02:10:00","Noturno","-4.775","11.759166666667","Congo","Container","Singapura","Fundeado","","Área Portuária","ROUBO","1","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","2020-10-19 00:00:00","2020-10-19 02:10:00"
"520","06:00:00","Noturno","2.732","6.0468333333333","Nigéria","Product tanker","Panamá","Navegar","","Águas Internacionais","ROUBO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2020-11-04 00:00:00","2020-11-04 06:00:00"
"521","16:20:00","Diurno","3.5983333333333","4.605","Nigéria","Product tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","2020-11-07 00:00:00","2020-11-07 16:20:00"
"522","06:15:00","Noturno","3.5205","2.559","Benin","Chemical Tanker","Singapura","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2020-11-07 00:00:00","2020-11-07 06:15:00"
"523","20:30:00","Noturno","4.757","2.4471666666667","Benin","Product tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2020-11-09 00:00:00","2020-11-09 20:30:00"
"524","06:30:00","Noturno","4.4383333333333","2.7","Benin","Research Ship","Países Baixos","Navegar","","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","2020-11-09 00:00:00","2020-11-09 06:30:00"
"525","01:00:00","Noturno","5.2","2.5833333333333","Benin","Product tanker","IlhasMarshall","Navegar","","Águas Internacionais","DANIFICADO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","2020-11-11 00:00:00","2020-11-11 01:00:00"
"526","02:15:00","Noturno","4.8866666666667","-1.71","Gana","Container","Libéria","Fundeado","","Área Portuária","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-11-13 00:00:00","2020-11-13 02:15:00"
"527","14:54:00","Diurno","1.1886666666667","5.5541666666667","S.Tomé e Príncipe","Heavy Load Carrier","Libéria","Navegar","","Águas Internacionais","RAPTO/ROUBO","","Machine Gun","","","","1","14","1","1","0","0","1","1","0","0","0","0","1","1","2020-11-13 00:00:00","2020-11-13 14:54:00"
"528","03:20:00","Noturno","3.545","6.1565","Nigéria","General cargo","Gana","Navegar","","Águas Internacionais","ROUBO/SEQUESTRO","8","Machine Gun","0","0","0","1","5","0","0","0","0","1","1","0","0","0","0","1","0","2020-11-16 00:00:00","2020-11-16 03:20:00"
"529","07:00:00","Diurno","4.6438333333333","3.474","Nigéria","Product tanker","Panamá","Navegar","","Águas Internacionais","ROUBO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","2020-11-22 00:00:00","2020-11-22 07:00:00"
"530","03:30:00","Noturno","6.3441666666667","-10.795833333333","Libéria","Bulk carrier","Libéria","Atracado","","Área Portuária","ROUBO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-11-25 00:00:00","2020-11-25 03:30:00"
"531","13:00:00","Diurno","4.4683333333333","5.5195","Nigéria","General cargo","SãoCristóvão&Neves","Navegar","","Mar Territorial","RAPTO","","","0","0","0","1","10","0","0","0","0","1","1","1","0","0","0","0","0","2020-11-26 00:00:00","2020-11-26 13:00:00"
"532","01:40:00","Noturno","4.8878333333333","-1.6935","Gana","Bulk carrier","Itália","Fundeado","","Mar Territorial","NCONSEGUIDO","2","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2020-11-27 00:00:00","2020-11-27 01:40:00"
"533","03:00:00","Noturno","9.3633333333333","-13.706666666667","Guiné","General cargo","Vanuatu","Fundeado","","Área Portuária","ROUBO","6","HandGun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-11-30 00:00:00","2020-11-30 03:00:00"
"534","13:00:00","Diurno","3.1833333333333","5.0166666666667","Nigéria","Product tanker","Libéria","Navegar","","Águas Internacionais","DANIFICADO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2020-12-02 00:00:00","2020-12-02 13:00:00"
"535","10:35:00","Diurno","2.8333333333333","5.4166666666667","Nigéria","RefrigeratorCargo","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","2020-12-03 00:00:00","2020-12-03 10:35:00"
"536","09:40:00","Diurno","2.5688333333333","2.895","Nigéria","Tanker","Grécia","Navegar","","Águas Internacionais","DANIFICADO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2020-12-04 00:00:00","2020-12-04 09:40:00"
"537","03:00:00","Noturno","5.3316666666667","-4.03","Costa do Marfim","Tug","Singapura","Fundeado","","Área Portuária","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-12-08 00:00:00","2020-12-08 03:00:00"
"538","08:00:00","Diurno","4.6235","4.6353333333333","Nigéria","General cargo","Camarões","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-10 00:00:00","2020-12-10 08:00:00"
"539","07:00:00","Diurno","3.85","6.15","Nigéria","General cargo","Camarões","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","8","0","0","0","0","1","0","1","0","0","0","1","0","2020-12-16 00:00:00","2020-12-16 07:00:00"
"540","03:20:00","Noturno","3.545","6.1565","Nigéria","General cargo","Gana","Navegar","","Águas Internacionais","ROUBO","","Machine Gun","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","1","0","2020-12-16 00:00:00","2020-12-16 03:20:00"
"541","13:30:00","Diurno","2.6131666666667","6.2031666666667","Nigéria","Container","Singapura","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2020-12-19 00:00:00","2020-12-19 13:30:00"
"542","04:10:00","Noturno","2.6166666666667","5.6166666666667","Nigéria","Container","Malta","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2020-12-21 00:00:00","2020-12-21 04:10:00"
"543","11:15:00","Diurno","2.4416666666667","5.415","Guiné","LPG Tanker","Singapura","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2020-12-22 00:00:00","2020-12-22 11:15:00"
"544","01:30:00","Noturno","4.8918333333333","-1.6978333333333","Gana","General cargo","Panamá","Fundeado","","Área Portuária","ROUBO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2020-12-26 00:00:00","2020-12-26 01:30:00"
"545","16:40:00","Diurno","2.7333333333333","6.4","Nigéria","Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","5","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2020-12-29 00:00:00","2020-12-29 16:40:00"
"546","00:48:00","Noturno","-4.7155","11.736833333333","Congo","Container","Chipre","Fundeado","","Área Portuária","ROUBO","","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","2021-01-04 00:00:00","2021-01-04 00:48:00"
"547","03:00:00","Noturno","-6.0333333333333","12.358333333333","República Dem. Congo","Refrigerator cargo","Bahamas","Fundeado","","Águas Internacionais","ROUBO","3","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2021-01-18 00:00:00","2021-01-18 03:00:00"
"548","22:00:00","Noturno","5.3905","3.742","Nigeria","Product Tanker","Libéria","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2021-01-20 00:00:00","2021-01-20 22:00:00"
"549","22:00:00","Noturno","1.0688333333333","5.0701666666667","S.Tomé e Príncipe","Container","Libéria","Navegar","","Águas Internacionais","HOMICIDIO/RAPTO","","","0","1","15","0","0","0","0","1","1","1","1","0","0","1","0","0","0","2021-01-20 00:00:00","2021-01-20 22:00:00"
"550","05:35:00","Noturno","1.0688333333333","5.0701666666667","S.Tomé e Príncipe","Container","Libéria","Navegar","","Mar Territorial","HOMICIDIO/RAPTO","","","0","0","0","1","15","0","0","1","1","1","1","0","0","1","0","0","0","2021-01-23 00:00:00","2021-01-23 05:35:00"
"551","04:24:00","Noturno","2.9166666666667","1.9433333333333","Gana","Bulk Carrier","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2021-01-30 00:00:00","2021-01-30 04:24:00"
"552","22:54:00","Noturno","2.0003333333333","8.2503333333333","S.Tomé e Príncipe","Product Tanker","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","8","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2021-02-02 00:00:00","2021-02-02 22:54:00"
"553","18:10:00","Diurno","-0.71516666666667","6.1318333333333","S.Tomé e Príncipe","LPG Tanker","Espanha","Navegar","","Área Portuária","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2021-02-08 00:00:00","2021-02-08 18:10:00"
"554","04:44:00","Noturno","-0.99666666666667","7.5383333333333","Gabão","Oil Tanker","Bahamas","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2021-02-08 00:00:00","2021-02-08 04:44:00"
"555","06:20:00","Noturno","-0.85716666666667","7.3366666666667","Gabão","Fishing Vessel","China","Navegar","","Águas Internacionais","HIJACKED","","","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2021-02-08 00:00:00","2021-02-08 06:20:00"
"556","12:22:00","Diurno","1.5833333333333","5.1166666666667","S.Tomé e Príncipe","Product Tanker","Panamá","Navegar","","Águas Internacionais","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2021-02-09 00:00:00","2021-02-09 12:22:00"
"557","02:30:00","Noturno","-8.752","13.284666666667","Angola","Supply Ship","França","Fundeado","","Área Portuária","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2021-02-26 00:00:00","2021-02-26 02:30:00"
"558","02:30:00","Noturno","9.2","-12.716666666667","Guiné","Bulk Carrier","Chipre","Fundeado","","Área Portuária","ROUBO","8","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","2021-02-27 00:00:00","2021-02-27 02:30:00"
"559","07:00:00","Diurno","-8.7416666666667","13.251666666667","Angola","Container","Chipre","Fundeado","","Área Portuária","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2021-03-10 00:00:00","2021-03-10 07:00:00"
"560","15:12:00","Diurno","2.8","2.6","Benin","Chemical Tanker","Malta","Navegar","","Águas Internacionais","ROUBO/SEQUESTRO","9","","0","0","0","1","15","0","0","0","0","1","1","1","0","0","0","0","0","2021-03-11 00:00:00","2021-03-11 15:12:00"
"561","01:20:00","Noturno","4.735","-1.5931666666667","Gana","Mobile offshore drilling","Singapura","Fundeado","","Área Portuária","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2021-03-11 00:00:00","2021-03-11 01:20:00"
"562","07:21:00","Diurno","2.9666666666667","2.8833333333333","Nigéria","Support Vessel","Luxemburgo","Navegar","","Águas Internacionais","DANIFICADO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2021-03-14 00:00:00","2021-03-14 07:21:00"
"563","09:03:00","Diurno","1.45","4.6333333333333","S.Tomé e Príncipe","Container","Chipre","Navegar","","Área Portuária","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2021-04-23 00:00:00","2021-04-23 09:03:00"
"564","01:00:00","Noturno","-8.6883333333333","13.295","Angola","Container","Libéria","Fundeado","","Área Portuária","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2021-04-29 00:00:00","2021-04-29 01:00:00"
"565","18:30:00","Diurno","4.5583333333333","0.26","Gana","Fishing Vessel","Gana","Navegar","","Mar Territorial","ROUBO","","","0","1","5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2021-05-19 00:00:00","2021-05-19 18:30:00"
"566","19:30:00","Diurno","4.55","2.3833333333333","Benin","Fishing Vessel","Gana","Navegar","","Mar Territorial","ROUBO","","","0","1","5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2021-05-31 00:00:00","2021-05-31 19:30:00"
"567","16:00:00","Diurno","2.9636666666667","2.7363333333333","Nigéria","Bulk carrier","IlhasMarshall","Navegar","","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2021-06-06 00:00:00","2021-06-06 16:00:00"
"568","03:30:00","Noturno","9.3033333333333","-13.825","Guiné","Bulk carrier","Bahamas","Fundeado","","Área Portuária","ROUBO","7","Gun/knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2021-07-08 00:00:00","2021-07-08 03:30:00"
"569","22:45:00","Noturno","5.5883333333333","0.053333333333333","Gana","Container","Libéria","Fundeado","","Mar Territorial","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2021-07-31 00:00:00","2021-07-31 22:45:00"
"570","00:07:00","Noturno","0.373","9.4045","Gabão","Supply Ship","SãoCristóvão&Neves","Fundeado","","Área Portuária","DANIFICADO","5","Machine Gun","0","0","0","0","0","1","2","0","0","1","1","0","0","0","0","0","0","2021-09-05 00:00:00","2021-09-05 00:07:00"
"571","10:30:00","Diurno","3.9726666666667","5.4726666666667","Nigéria","General cargo","Antigua&Barbuda","Navegar","","Águas Internacionais","RAPTO","10","Machine Gun","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","2017-05-02 00:00:00","2017-02-05 10:30:00"
"572","00:30:00","Noturno ","5.1813333333333","-4.0786666666667","Costa do Marfim","Container","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2017-06-05 00:00:00","2017-05-06 00:30:00"
"573","03:30:00","Noturno ","8.4716666666667","-13.381666666667","Serra Leoa","Bulk Carrier","IlhasMarshall","Fundeado","","Mar Territorial","NCONSEGUIDO","1","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2017-06-06 00:00:00","2017-06-06 03:30:00"
"574","19:00:00","Noturno ","3.3666666666667","7.225","Nigéria","LPG Tanker","Panamá","Navegar","","Águas Internacionais","RAPTO","","Machine Gun","0","0","0","1","3","0","0","0","0","1","1","1","0","1","0","0","0","2017-07-02 00:00:00","2017-02-07 19:00:00"
"575","01:00:00","Noturno ","-5.8685","13.0415","Angola","Bulk Carrier","Panamá","Fundeado","","Área Portuária","ROUBO","6","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2017-07-04 00:00:00","2017-04-07 01:00:00"
"576","08:00:00","Diurno","3.3333333333333","4.4816666666667","Nigéria","Bulk Carrier","Libéria","Navegar","","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","2017-08-03 00:00:00","2017-03-08 08:00:00"
"577","21:30:00","Noturno ","-4.7533333333333","11.82","Congo","Supply Ship","Noruega","Fundeado","","Área Portuária","ROUBO","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2017-09-02 00:00:00","2017-02-09 21:30:00"
"578","05:18:00","Noturno ","3.05","6.95","Nigéria","LPG Tanker","Espanha","Navegar","","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2017-10-03 00:00:00","2017-03-10 05:18:00"
"579","06:50:00","Diurno","4.1485","6.9971666666667","Nigéria","General cargo","Países Baixos","Navegar","","Águas Internacionais","NCONSEGUIDO","6","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2017-07-13 00:00:00","2017-07-13 06:50:00"
"580","","","3.9833333333333","6.7666666666667","Nigéria","General cargo","Antigua&Barbuda","Navegar","","Águas Internacionais","RAPTO","","","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","2017-05-17 00:00:00",""
"581","07:00:00","Diurno","5.211","4.8095","Nigéria","Oil Tanker","Malta","Navegar","","Águas Internacionais","ROUBO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2017-02-19 00:00:00","2017-02-19 07:00:00"
"582","09:30:00","Diurno","4.1071666666667","6.2556666666667","Nigéria","Tug","Nigéria","Navegar","","Mar Territorial","RAPTO","","","0","0","0","1","8","1","1","0","0","1","0","1","0","0","0","0","0","2017-04-19 00:00:00","2017-04-19 09:30:00"
"583","08:45:00","Diurno","3.4166666666667","5.7666666666667","Nigéria","Oil Tanker","Bahamas","Navegar","","Águas Internacionais","NCONSEGUIDO","9","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2017-04-19 00:00:00","2017-04-19 08:45:00"
"584","00:35:00","Noturno ","8.4516666666667","-13.353333333333","Serra Leoa","Bulk Carrier","IlhasMarshall","Fundeado","","Mar Territorial","ROUBO","3","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2017-01-25 00:00:00","2017-01-25 00:35:00"
"585","02:00:00","Noturno ","8.4388333333333","-13.469333333333","Serra Leoa","Container","Chipre","Fundeado","","Mar Territorial","ROUBO","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2017-05-26 00:00:00","2017-05-26 02:00:00"
